old_path,new_path,year,title,video_id,date
03_Reference/transcripts/20210818-YDjCU4BBu-8.txt,03_Reference/transcripts/2021/Why Tim Stützle Is STILL a BETTER Player Than Alexis Lafreniere & WILL Have a better Career [YDjCU4BBu-8].txt,2021,Why Tim Stützle Is STILL a BETTER Player Than Alexis Lafreniere & WILL Have a better Career,YDjCU4BBu-8,2021-08-18
03_Reference/transcripts/20220306-kkq5MHGhCfU.txt,03_Reference/transcripts/2022/What Actually Happened to The Montreal Canadiens - Cup Finalists to Last Place in the NHL [kkq5MHGhCfU].txt,2022,What Actually Happened to The Montreal Canadiens? - Cup Finalists to Last Place in the NHL,kkq5MHGhCfU,2022-03-06
03_Reference/transcripts/20220318-X4pxulDgHgk.txt,03_Reference/transcripts/2022/Claude Giroux TRADE to The Florida Panthers For 1st and 3rd Round Pick & Owen Tippet [X4pxulDgHgk].txt,2022,Claude Giroux TRADE to The Florida Panthers For 1st and 3rd Round Pick & Owen Tippet,X4pxulDgHgk,2022-03-18
03_Reference/transcripts/20220320-DK8sNP-3vZQ.txt,03_Reference/transcripts/2022/Mark Giordano TRADED to The Toronto Maple Leafs Confirmed [DK8sNP-3vZQ].txt,2022,Mark Giordano TRADED to The Toronto Maple Leafs Confirmed,DK8sNP-3vZQ,2022-03-20
03_Reference/transcripts/20220321-tWWRbQ4Udi0.txt,03_Reference/transcripts/2022/Artturi Lehkonen TRADED to The Colorado Avalanche For a 2nd Round Pick [tWWRbQ4Udi0].txt,2022,Artturi Lehkonen TRADED to The Colorado Avalanche For a 2nd Round Pick,tWWRbQ4Udi0,2022-03-21
03_Reference/transcripts/20220504-hGIDAE2ZNQI.txt,03_Reference/transcripts/2022/My 2022 Stanley Cup Playoff Predictions (NHL Playoff Bracket Challenge) [hGIDAE2ZNQI].txt,2022,My 2022 Stanley Cup Playoff Predictions (NHL Playoff Bracket Challenge),hGIDAE2ZNQI,2022-05-04
03_Reference/transcripts/20220513-dUgCI2EnXOo.txt,03_Reference/transcripts/2022/The Leafs CHOKED AGAIN! Toronto Maple Leafs vs Tampa Bay Lightning NHL Playoffs 2022 Game 6 [dUgCI2EnXOo].txt,2022,The Leafs CHOKED AGAIN! Toronto Maple Leafs vs Tampa Bay Lightning NHL Playoffs 2022 Game 6,dUgCI2EnXOo,2022-05-13
03_Reference/transcripts/20220515-EJ462l3m-eM.txt,03_Reference/transcripts/2022/RANT LEAFS LOSE IN GAME 7 AGAIN! Changes Coming SOON - Toronto Maple Leafs vs Tampa Bay Lightning [EJ462l3m-eM].txt,2022,RANT: LEAFS LOSE IN GAME 7 AGAIN! Changes Coming SOON - Toronto Maple Leafs vs Tampa Bay Lightning,EJ462l3m-eM,2022-05-15
03_Reference/transcripts/20220524-8TWcN_a7ccw.txt,03_Reference/transcripts/2022/Will Shane Wright be BETTER Than Cole Caufield - Montreal Canadiens 2022 NHL Draft [8TWcN_a7ccw].txt,2022,Will Shane Wright be BETTER Than Cole Caufield? - Montreal Canadiens 2022 NHL Draft,8TWcN_a7ccw,2022-05-24
03_Reference/transcripts/20220625-2Yhwo4LRIkM.txt,03_Reference/transcripts/2022/JT Miller TRADE to the Montreal Canadiens for First Overall Pick [2Yhwo4LRIkM].txt,2022,JT Miller TRADE to the Montreal Canadiens for First Overall Pick?,2Yhwo4LRIkM,2022-06-25
03_Reference/transcripts/20220709-5W31nv7bydk.txt,03_Reference/transcripts/2022/Did the Habs Make the RIGHT Choice Drafting Juraj Slafkovsky Over Shane Wright - 2022 NHL Draft [5W31nv7bydk].txt,2022,Did the Habs Make the RIGHT Choice Drafting Juraj Slafkovsky Over Shane Wright? - 2022 NHL Draft,5W31nv7bydk,2022-07-09
03_Reference/transcripts/20220712-SAUl65ongBk.txt,03_Reference/transcripts/2022/Why the Canadiens FLEECED the Blackhawks by acquiring Kirby Dach - Montreal Canadiens Trades [SAUl65ongBk].txt,2022,Why the Canadiens FLEECED the Blackhawks by acquiring Kirby Dach - Montreal Canadiens Trades,SAUl65ongBk,2022-07-12
03_Reference/transcripts/20220715-fYySHqvyRL4.txt,03_Reference/transcripts/2022/The HARSH Truth of Why Johnny Gaudreau Left the Calgary Flames [fYySHqvyRL4].txt,2022,The HARSH Truth of Why Johnny Gaudreau Left the Calgary Flames,fYySHqvyRL4,2022-07-15
03_Reference/transcripts/20220716-ghFHpVzIVt0.txt,03_Reference/transcripts/2022/JEFF PETRY TRADED TO PENGUINS FOR MIKE MATHESON AND 4TH ROUND PICK - Canadiens Trade [ghFHpVzIVt0].txt,2022,JEFF PETRY TRADED TO PENGUINS FOR MIKE MATHESON AND 4TH ROUND PICK - Canadiens Trade,ghFHpVzIVt0,2022-07-16
03_Reference/transcripts/20220718-YYg1T8XQoEo.txt,03_Reference/transcripts/2022/Will Juraj Slafkovsky be BETTER than Cole Caufield - Montreal Canadiens Prospects News 2022 [YYg1T8XQoEo].txt,2022,Will Juraj Slafkovsky be BETTER than Cole Caufield? - Montreal Canadiens Prospects/News 2022,YYg1T8XQoEo,2022-07-18
03_Reference/transcripts/20220720-FHOyecpCmGM.txt,03_Reference/transcripts/2022/Matthew Tkachuk Will be TRADED This Week - Calgary Flames 2022 News and Updates [FHOyecpCmGM].txt,2022,Matthew Tkachuk Will be TRADED This Week - Calgary Flames 2022 News and Updates,FHOyecpCmGM,2022-07-20
03_Reference/transcripts/20220722-CCoYTIQjPHA.txt,03_Reference/transcripts/2022/Why Connor Bedard WILL Be Drafted By the Chicago Blackhawks - 2023 NHL Draft News [CCoYTIQjPHA].txt,2022,Why Connor Bedard WILL Be Drafted By the Chicago Blackhawks - 2023 NHL Draft News,CCoYTIQjPHA,2022-07-22
03_Reference/transcripts/20220723-lwRYQRUWRAU.txt,03_Reference/transcripts/2022/Why the Habs Should STAY AWAY From Pierre Luc Dubois - Why he is a Problem - NHL 2022 News [lwRYQRUWRAU].txt,2022,Why the Habs Should STAY AWAY From Pierre Luc Dubois - Why he is a Problem - NHL 2022 News,lwRYQRUWRAU,2022-07-23
03_Reference/transcripts/20220724-uHFk4E98bPU.txt,03_Reference/transcripts/2022/Why the Calgary Flames STILL LOST the Matthew Tkachuk Jonathan Huberdeau Trade - 2022 NHL News [uHFk4E98bPU].txt,2022,Why the Calgary Flames STILL LOST the Matthew Tkachuk/Jonathan Huberdeau Trade - 2022 NHL News,uHFk4E98bPU,2022-07-24
03_Reference/transcripts/20220726-F0aD4Bgd4gw.txt,03_Reference/transcripts/2022/Jonathan Huberdeau WANTS to Play for the Montreal Canadiens Next Season [F0aD4Bgd4gw].txt,2022,Jonathan Huberdeau WANTS to Play for the Montreal Canadiens Next Season?,F0aD4Bgd4gw,2022-07-26
03_Reference/transcripts/20220730-ZpgPVfdDCI8.txt,03_Reference/transcripts/2022/The HARSH Truth of Why Auston Matthews Will LEAVE the Toronto Maple Leafs in 2 Years [ZpgPVfdDCI8].txt,2022,The HARSH Truth of Why Auston Matthews Will LEAVE the Toronto Maple Leafs in 2 Years,ZpgPVfdDCI8,2022-07-30
03_Reference/transcripts/20220807-B9EcGcJuqXk.txt,"03_Reference/transcripts/2022/2023 NHL MOCK DRAFT RANKINGS - Top 10 Prospects (Connor Bedard, Matvei Michkov) [B9EcGcJuqXk].txt",2022,"2023 NHL MOCK DRAFT RANKINGS - Top 10 Prospects (Connor Bedard, Matvei Michkov)",B9EcGcJuqXk,2022-08-07
03_Reference/transcripts/20220819-_X-ztBTqTxU.txt,"03_Reference/transcripts/2022/Top 10 Montreal Canadiens Prospect Rankings 2022 (Slavkovsky, Guhle, Hutson) [_X-ztBTqTxU].txt",2022,"Top 10 Montreal Canadiens Prospect Rankings 2022 (Slavkovsky, Guhle, Hutson)",_X-ztBTqTxU,2022-08-19
03_Reference/transcripts/20220820-MPewTjTwhCQ.txt,03_Reference/transcripts/2022/Why the Habs FLEECED the Flames Getting Sean Monahan and 1st Round Pick for FREE - Canadiens Trades [MPewTjTwhCQ].txt,2022,Why the Habs FLEECED the Flames Getting Sean Monahan and 1st Round Pick for FREE - Canadiens Trades,MPewTjTwhCQ,2022-08-20
03_Reference/transcripts/20220823-3_BrwUpMgXg.txt,"03_Reference/transcripts/2022/Top 10 Detroit Red Wings Prospect Rankings 2022 (Edvinsson, Kasper, Cossa) [3_BrwUpMgXg].txt",2022,"Top 10 Detroit Red Wings Prospect Rankings 2022 (Edvinsson, Kasper, Cossa)",3_BrwUpMgXg,2022-08-23
03_Reference/transcripts/20220825-64owpQjZo80.txt,03_Reference/transcripts/2022/Patrick Kane TRADE to the Toronto Maple Leafs Coming Soon (Leafs Trade Rumours 2022) [64owpQjZo80].txt,2022,Patrick Kane TRADE to the Toronto Maple Leafs Coming Soon? (Leafs Trade Rumours 2022),64owpQjZo80,2022-08-25
03_Reference/transcripts/20220827-i0S7FHT-r7M.txt,03_Reference/transcripts/2022/Patrick Kane TRADE to the Edmonton Oilers Coming Soon (Oilers Trade Rumours 2022) [i0S7FHT-r7M].txt,2022,Patrick Kane TRADE to the Edmonton Oilers Coming Soon? (Oilers Trade Rumours 2022),i0S7FHT-r7M,2022-08-27
03_Reference/transcripts/20220830-zKMKuMmvF1g.txt,"03_Reference/transcripts/2022/Top 10 Toronto Maple Leafs Prospects Rankings 2022 (Knies, Amirov, Niemelä) [zKMKuMmvF1g].txt",2022,"Top 10 Toronto Maple Leafs Prospects Rankings 2022 (Knies, Amirov, Niemelä)",zKMKuMmvF1g,2022-08-30
03_Reference/transcripts/20220831-qKdUNSkpUiA.txt,03_Reference/transcripts/2022/Why Juraj Slafkovsky is a BETTER Player Than Shane Wright and Will Have a Better Career [qKdUNSkpUiA].txt,2022,Why Juraj Slafkovsky is a BETTER Player Than Shane Wright and Will Have a Better Career,qKdUNSkpUiA,2022-08-31
03_Reference/transcripts/20220902-NlKwoT-DAn8.txt,03_Reference/transcripts/2022/JT MILLER SIGNS HUGE DEAL WITH VANCOUVER CANUCKS (Canucks News Update 2022) [NlKwoT-DAn8].txt,2022,JT MILLER SIGNS HUGE DEAL WITH VANCOUVER CANUCKS (Canucks News Update 2022),NlKwoT-DAn8,2022-09-02
03_Reference/transcripts/20220904-TWwClDCQ05g.txt,03_Reference/transcripts/2022/Why Cole Caufield COULD Get Offersheeted Next Year (Montreal Canadiens News & Report 2022) [TWwClDCQ05g].txt,2022,Why Cole Caufield COULD Get Offersheeted Next Year (Montreal Canadiens News & Report 2022),TWwClDCQ05g,2022-09-04
03_Reference/transcripts/20220910-RIharZyyfyk.txt,03_Reference/transcripts/2022/What if Connor Bedard was DRAFTED By the Montreal Canadiens Habs News 2022 [RIharZyyfyk].txt,2022,What if Connor Bedard was DRAFTED By the Montreal Canadiens? Habs News 2022,RIharZyyfyk,2022-09-10
03_Reference/transcripts/20221111-1QIqrbjUlDE.txt,"03_Reference/transcripts/2022/Top 10 Minnesota Wild Prospects Rankings 2022 (Rossi, Ohgren, Yurov) [1QIqrbjUlDE].txt",2022,"Top 10 Minnesota Wild Prospects Rankings 2022 (Rossi, Ohgren, Yurov)",1QIqrbjUlDE,2022-11-11
03_Reference/transcripts/20230205-syeRYB_q4yQ.txt,03_Reference/transcripts/2023/I CAN'T BELIEVE What He Said About Bo Horvat [syeRYB_q4yQ].txt,2023,I CAN'T BELIEVE What He Said About Bo Horvat,syeRYB_q4yQ,2023-02-05
03_Reference/transcripts/20230207-HEoUhcY3cis.txt,03_Reference/transcripts/2023/This was SO EMBARRASSING [HEoUhcY3cis].txt,2023,This was SO EMBARRASSING..,HEoUhcY3cis,2023-02-07
03_Reference/transcripts/20230211-6-EYoJ4wK8U.txt,03_Reference/transcripts/2023/Kane Sends ANGRY Message to the Rangers (He's Pissed) [6-EYoJ4wK8U].txt,2023,Kane Sends ANGRY Message to the Rangers... (He's Pissed),6-EYoJ4wK8U,2023-02-11
03_Reference/transcripts/20230212-eOxwOKmrZM4.txt,03_Reference/transcripts/2023/This HAS to STOP From Crosby [eOxwOKmrZM4].txt,2023,This HAS to STOP From Crosby..,eOxwOKmrZM4,2023-02-12
03_Reference/transcripts/20230218-pc4dn6Ruwgc.txt,03_Reference/transcripts/2023/This is RUINING the NHL [pc4dn6Ruwgc].txt,2023,This is RUINING the NHL...,pc4dn6Ruwgc,2023-02-18
03_Reference/transcripts/20230220-WBRxWFmVBCk.txt,03_Reference/transcripts/2023/I Can't BELIEVE Tortorella Said This to the Media [WBRxWFmVBCk].txt,2023,I Can't BELIEVE Tortorella Said This to the Media...,WBRxWFmVBCk,2023-02-20
03_Reference/transcripts/20230220-fnl4j82o4Ak.txt,03_Reference/transcripts/2023/This is just TERRIBLE [fnl4j82o4Ak].txt,2023,This is just TERRIBLE...,fnl4j82o4Ak,2023-02-20
03_Reference/transcripts/20230224-bGaivm8wpzM.txt,03_Reference/transcripts/2023/ALL 32 NHL Locker Rooms Ranked From WORST to BEST (2023 Edition) [bGaivm8wpzM].txt,2023,ALL 32 NHL Locker Rooms Ranked From WORST to BEST (2023 Edition),bGaivm8wpzM,2023-02-24
03_Reference/transcripts/20230226-Mlwu4qWCN7Y.txt,03_Reference/transcripts/2023/First NHL Goalie Goal in 4 YEARS! [Mlwu4qWCN7Y].txt,2023,First NHL Goalie Goal in 4 YEARS!,Mlwu4qWCN7Y,2023-02-26
03_Reference/transcripts/20230226-OeIz_wya31Q.txt,03_Reference/transcripts/2023/The Habs Just Made An INSANE TRADE For This Player! [OeIz_wya31Q].txt,2023,The Habs Just Made An INSANE TRADE For This Player!,OeIz_wya31Q,2023-02-26
03_Reference/transcripts/20230304-PZd5rw2zFQg.txt,03_Reference/transcripts/2023/Jonathan Quick Trade Made Kopitar Cry [PZd5rw2zFQg].txt,2023,Jonathan Quick Trade Made Kopitar Cry..,PZd5rw2zFQg,2023-03-04
03_Reference/transcripts/20230409-42GF2iaHiVA.txt,03_Reference/transcripts/2023/BO HORVAT SAID WHAT ABOUT THE CANUCKS ! [42GF2iaHiVA].txt,2023,BO HORVAT SAID WHAT ABOUT THE CANUCKS?!?,42GF2iaHiVA,2023-04-09
03_Reference/transcripts/20230428-dCDjyRSylhY.txt,03_Reference/transcripts/2023/There's NO WAY This is Happening [dCDjyRSylhY].txt,2023,There's NO WAY This is Happening....,dCDjyRSylhY,2023-04-28
03_Reference/transcripts/20230430-C1le8dcSPYg.txt,03_Reference/transcripts/2023/I CAN'T BELIEVE THIS [C1le8dcSPYg].txt,2023,I CAN'T BELIEVE THIS,C1le8dcSPYg,2023-04-30
03_Reference/transcripts/20230501-A2VwNYdblx4.txt,03_Reference/transcripts/2023/This is the BIGGEST UPSET in NHL HISTORY [A2VwNYdblx4].txt,2023,This is the BIGGEST UPSET in NHL HISTORY,A2VwNYdblx4,2023-05-01
03_Reference/transcripts/20230502-KKGaqunS3tU.txt,03_Reference/transcripts/2023/New York Rangers WHAT HAPPENED [KKGaqunS3tU].txt,2023,New York Rangers... WHAT HAPPENED??,KKGaqunS3tU,2023-05-02
03_Reference/transcripts/20230504-2LPnEJHerO8.txt,03_Reference/transcripts/2023/He Deserves an APOLOGY For This [2LPnEJHerO8].txt,2023,He Deserves an APOLOGY For This...,2LPnEJHerO8,2023-05-04
03_Reference/transcripts/20230505-dT1B_gMjTm0.txt,03_Reference/transcripts/2023/Leafs WHAT IS HAPPENING Right Now [dT1B_gMjTm0].txt,2023,Leafs... WHAT IS HAPPENING Right Now??,dT1B_gMjTm0,2023-05-05
03_Reference/transcripts/20230506-nhPpy1R0Ank.txt,03_Reference/transcripts/2023/New Jersey Devils WHAT IS HAPPENING right now [nhPpy1R0Ank].txt,2023,New Jersey Devils... WHAT IS HAPPENING right now??,nhPpy1R0Ank,2023-05-06
03_Reference/transcripts/20230507-PQoKaVWOhks.txt,03_Reference/transcripts/2023/Evander Kane is an absolute MENACE for this [PQoKaVWOhks].txt,2023,Evander Kane is an absolute MENACE for this...,PQoKaVWOhks,2023-05-07
03_Reference/transcripts/20230509-wqsUIPbpE0I.txt,03_Reference/transcripts/2023/PROOF The NHL Draft Lottery WAS RIGGED! [wqsUIPbpE0I].txt,2023,PROOF The NHL Draft Lottery WAS RIGGED!,wqsUIPbpE0I,2023-05-09
03_Reference/transcripts/20230510-03JhYIqfBgI.txt,03_Reference/transcripts/2023/What the HELL are the New Jersey Devils Doing [03JhYIqfBgI].txt,2023,What the HELL are the New Jersey Devils Doing???,03JhYIqfBgI,2023-05-10
03_Reference/transcripts/20230510-kScjg9EafzU.txt,03_Reference/transcripts/2023/WHY ON EARTH Did Mitch Marner Say This [kScjg9EafzU].txt,2023,WHY ON EARTH Did Mitch Marner Say This???,kScjg9EafzU,2023-05-10
03_Reference/transcripts/20230511-3ZRu1Fa2G4g.txt,03_Reference/transcripts/2023/No one saw Mitch Marner do this [3ZRu1Fa2G4g].txt,2023,No one saw Mitch Marner do this...,3ZRu1Fa2G4g,2023-05-11
03_Reference/transcripts/20230511-A68G2j8p3oo.txt,03_Reference/transcripts/2023/The Ending of this game was INSANE (McDavid Fight) [A68G2j8p3oo].txt,2023,The Ending of this game was INSANE (McDavid Fight),A68G2j8p3oo,2023-05-11
03_Reference/transcripts/20230512-u5qqI0uIGqs.txt,03_Reference/transcripts/2023/New Jersey Devils WHAT HAPPENED [u5qqI0uIGqs].txt,2023,New Jersey Devils... WHAT HAPPENED???,u5qqI0uIGqs,2023-05-12
03_Reference/transcripts/20230513-7U3sSnEN7Jk.txt,03_Reference/transcripts/2023/Toronto Maple Leafs WHAT HAPPENED [7U3sSnEN7Jk].txt,2023,Toronto Maple Leafs... WHAT HAPPENED??,7U3sSnEN7Jk,2023-05-13
03_Reference/transcripts/20230513-Kl33zPWVUYA.txt,03_Reference/transcripts/2023/This was a TERRIBLE call from the Refs [Kl33zPWVUYA].txt,2023,This was a TERRIBLE call from the Refs,Kl33zPWVUYA,2023-05-13
03_Reference/transcripts/20230513-qQFKvEzwaIU.txt,03_Reference/transcripts/2023/Mitch Marner wants to keep the core together… [qQFKvEzwaIU].txt,2023,Mitch Marner wants to keep the core together….,qQFKvEzwaIU,2023-05-13
03_Reference/transcripts/20230513-vvrzkZPX7RE.txt,03_Reference/transcripts/2023/Connor McDavid is simply on ANOTHER LEVEL [vvrzkZPX7RE].txt,2023,Connor McDavid is simply on ANOTHER LEVEL,vvrzkZPX7RE,2023-05-13
03_Reference/transcripts/20230515-S9R0k91BqTE.txt,03_Reference/transcripts/2023/Leon Draisaitl is a MENACE for this… [S9R0k91BqTE].txt,2023,Leon Draisaitl is a MENACE for this…,S9R0k91BqTE,2023-05-15
03_Reference/transcripts/20230515-SExs8KNA2KM.txt,03_Reference/transcripts/2023/Edmonton Oilers WHAT HAPPENED [SExs8KNA2KM].txt,2023,Edmonton Oilers... WHAT HAPPENED??,SExs8KNA2KM,2023-05-15
03_Reference/transcripts/20230515-f0ugWT3U8H8.txt,03_Reference/transcripts/2023/Leafs fans will NOT like this news [f0ugWT3U8H8].txt,2023,Leafs fans will NOT like this news...,f0ugWT3U8H8,2023-05-15
03_Reference/transcripts/20230516-avAvRr1PM8g.txt,03_Reference/transcripts/2023/THIS is what Leafs fans want to hear [avAvRr1PM8g].txt,2023,THIS is what Leafs fans want to hear...,avAvRr1PM8g,2023-05-16
03_Reference/transcripts/20230517-E5O6ePbsxks.txt,03_Reference/transcripts/2023/It’s OVER for the Arizona Coyotes… [E5O6ePbsxks].txt,2023,It’s OVER for the Arizona Coyotes…,E5O6ePbsxks,2023-05-17
03_Reference/transcripts/20230517-ZT-N2cd5atE.txt,03_Reference/transcripts/2023/Nylander BETTER be telling the truth here [ZT-N2cd5atE].txt,2023,Nylander BETTER be telling the truth here...,ZT-N2cd5atE,2023-05-17
03_Reference/transcripts/20230518-ui3ftPcZuF8.txt,03_Reference/transcripts/2023/We've NEVER seen McDavid BREAK DOWN like this [ui3ftPcZuF8].txt,2023,We've NEVER seen McDavid BREAK DOWN like this...,ui3ftPcZuF8,2023-05-18
03_Reference/transcripts/20230519-_xU_jgx4SC8.txt,03_Reference/transcripts/2023/How will leafs fans react to this HUGE news [_xU_jgx4SC8].txt,2023,How will leafs fans react to this HUGE news...,_xU_jgx4SC8,2023-05-19
03_Reference/transcripts/20230519-ddzn_YrJncQ.txt,03_Reference/transcripts/2023/NOBODY saw Tkachuk do this in QUADRUPLE overtime [ddzn_YrJncQ].txt,2023,NOBODY saw Tkachuk do this in QUADRUPLE overtime...,ddzn_YrJncQ,2023-05-19
03_Reference/transcripts/20230520-mYBDMVVUQDA.txt,03_Reference/transcripts/2023/The leafs are in trouble… [mYBDMVVUQDA].txt,2023,The leafs are in trouble….,mYBDMVVUQDA,2023-05-20
03_Reference/transcripts/20230521-txSvry5nMUQ.txt,03_Reference/transcripts/2023/This here was ICONIC from Matthew Tkachuk [txSvry5nMUQ].txt,2023,This here was ICONIC from Matthew Tkachuk...,txSvry5nMUQ,2023-05-21
03_Reference/transcripts/20230522-5aV0YB0AiRw.txt,03_Reference/transcripts/2023/Gretzky calls this the BEST GOAL he's seen in the playoffs [5aV0YB0AiRw].txt,2023,Gretzky calls this the BEST GOAL he's seen in the playoffs...,5aV0YB0AiRw,2023-05-22
03_Reference/transcripts/20230522-R2feKFkO1Co.txt,03_Reference/transcripts/2023/What do leafs fans think about THIS [R2feKFkO1Co].txt,2023,What do leafs fans think about THIS...,R2feKFkO1Co,2023-05-22
03_Reference/transcripts/20230523-0RD2aT0t58k.txt,03_Reference/transcripts/2023/This is the WORST Missed Call I have EVER SEEN [0RD2aT0t58k].txt,2023,This is the WORST Missed Call I have EVER SEEN...,0RD2aT0t58k,2023-05-23
03_Reference/transcripts/20230523-2CIr-PgEdx8.txt,03_Reference/transcripts/2023/You will not BELIEVE his stats in the playoffs [2CIr-PgEdx8].txt,2023,You will not BELIEVE his stats in the playoffs...,2CIr-PgEdx8,2023-05-23
03_Reference/transcripts/20230523-IapSHS5ey9A.txt,03_Reference/transcripts/2023/This interview was just HILARIOUS [IapSHS5ey9A].txt,2023,This interview was just HILARIOUS...,IapSHS5ey9A,2023-05-23
03_Reference/transcripts/20230524-CBVrR-HKNTs.txt,03_Reference/transcripts/2023/I'm Gonna LOSE MY MIND if This Tkachuk Story is Real [CBVrR-HKNTs].txt,2023,I'm Gonna LOSE MY MIND if This Tkachuk Story is Real...,CBVrR-HKNTs,2023-05-24
03_Reference/transcripts/20230524-ErMVFPLWBxI.txt,03_Reference/transcripts/2023/I’ve never seen DISRESPECT like this before… [ErMVFPLWBxI].txt,2023,I’ve never seen DISRESPECT like this before…,ErMVFPLWBxI,2023-05-24
03_Reference/transcripts/20230525-6HZUxnemxi4.txt,03_Reference/transcripts/2023/He's such a LEGEND for this interview [6HZUxnemxi4].txt,2023,He's such a LEGEND for this interview...,6HZUxnemxi4,2023-05-25
03_Reference/transcripts/20230525-Y5KNg9yb6WQ.txt,03_Reference/transcripts/2023/Matthew Tkachuk is an Absolute BEAST for this… [Y5KNg9yb6WQ].txt,2023,Matthew Tkachuk is an Absolute BEAST for this…,Y5KNg9yb6WQ,2023-05-25
03_Reference/transcripts/20230525-cmEri94giI0.txt,03_Reference/transcripts/2023/Matthew Tkachuk was SO CLEVER for this [cmEri94giI0].txt,2023,Matthew Tkachuk was SO CLEVER for this...,cmEri94giI0,2023-05-25
03_Reference/transcripts/20230526-fzeI-lgyDe8.txt,03_Reference/transcripts/2023/Leafs fans will NOT like hearing this news [fzeI-lgyDe8].txt,2023,Leafs fans will NOT like hearing this news...,fzeI-lgyDe8,2023-05-26
03_Reference/transcripts/20230527-em42_jmGtT8.txt,03_Reference/transcripts/2023/How has NOBODY been talking about THIS… [em42_jmGtT8].txt,2023,How has NOBODY been talking about THIS….,em42_jmGtT8,2023-05-27
03_Reference/transcripts/20230528-v_L5Il4mit8.txt,03_Reference/transcripts/2023/Nobody Expected THIS To Happen… [v_L5Il4mit8].txt,2023,Nobody Expected THIS To Happen…,v_L5Il4mit8,2023-05-28
03_Reference/transcripts/20230528-w9yI1-RYnR8.txt,03_Reference/transcripts/2023/No one expected him to do THIS… [w9yI1-RYnR8].txt,2023,No one expected him to do THIS…,w9yI1-RYnR8,2023-05-28
03_Reference/transcripts/20230529-DOPAobFuV_Q.txt,03_Reference/transcripts/2023/This could be BAD for the Panthers [DOPAobFuV_Q].txt,2023,This could be BAD for the Panthers...,DOPAobFuV_Q,2023-05-29
03_Reference/transcripts/20230530-CBn6ErLnaOM.txt,03_Reference/transcripts/2023/This was such a DISGRACEFUL response [CBn6ErLnaOM].txt,2023,This was such a DISGRACEFUL response...,CBn6ErLnaOM,2023-05-30
03_Reference/transcripts/20230530-onwsqsXGcNk.txt,03_Reference/transcripts/2023/Tyler Myers is an absolute LEGEND for saying this [onwsqsXGcNk].txt,2023,Tyler Myers is an absolute LEGEND for saying this...,onwsqsXGcNk,2023-05-30
03_Reference/transcripts/20230531-Ii_xE-ejAe8.txt,03_Reference/transcripts/2023/Leafs fans should be VERY happy to hear this [Ii_xE-ejAe8].txt,2023,Leafs fans should be VERY happy to hear this...,Ii_xE-ejAe8,2023-05-31
03_Reference/transcripts/20230601-JNQpEqWJnbg.txt,03_Reference/transcripts/2023/No one would've expected Tkachuk to say THIS [JNQpEqWJnbg].txt,2023,No one would've expected Tkachuk to say THIS...,JNQpEqWJnbg,2023-06-01
03_Reference/transcripts/20230602-KHXsKZyL0ZU.txt,03_Reference/transcripts/2023/Kyle Dubas completely LIED about this [KHXsKZyL0ZU].txt,2023,Kyle Dubas completely LIED about this...,KHXsKZyL0ZU,2023-06-02
03_Reference/transcripts/20230603-e9CYZCrrH-8.txt,03_Reference/transcripts/2023/Leafs fans NEED to hear this before judging him [e9CYZCrrH-8].txt,2023,Leafs fans NEED to hear this before judging him...,e9CYZCrrH-8,2023-06-03
03_Reference/transcripts/20230604-7zTuiI0FBHQ.txt,03_Reference/transcripts/2023/Matthew Tkachuk is such a MENACE for this [7zTuiI0FBHQ].txt,2023,Matthew Tkachuk is such a MENACE for this...,7zTuiI0FBHQ,2023-06-04
03_Reference/transcripts/20230605-Saygv2ya590.txt,03_Reference/transcripts/2023/This was the PERFECT response to this question [Saygv2ya590].txt,2023,This was the PERFECT response to this question...,Saygv2ya590,2023-06-05
03_Reference/transcripts/20230606-h8mZdNYxfHk.txt,03_Reference/transcripts/2023/Bedard's joke even made GRETZKY laugh [h8mZdNYxfHk].txt,2023,Bedard's joke even made GRETZKY laugh...,h8mZdNYxfHk,2023-06-06
03_Reference/transcripts/20230607-uerVMhcD06Q.txt,03_Reference/transcripts/2023/Nobody appreciated this EXACT moment [uerVMhcD06Q].txt,2023,Nobody appreciated this EXACT moment...,uerVMhcD06Q,2023-06-07
03_Reference/transcripts/20230608-OwG4ATBWTzA.txt,03_Reference/transcripts/2023/This was just RIDICULOUSLY Stupid [OwG4ATBWTzA].txt,2023,This was just RIDICULOUSLY Stupid...,OwG4ATBWTzA,2023-06-08
03_Reference/transcripts/20230608-fP1MUylvUw4.txt,03_Reference/transcripts/2023/Leafs fans WILL like this news [fP1MUylvUw4].txt,2023,Leafs fans WILL like this news...,fP1MUylvUw4,2023-06-08
03_Reference/transcripts/20230609-pl18MUpyQ8U.txt,03_Reference/transcripts/2023/Nobody saw what Tkachuk did RIGHT here [pl18MUpyQ8U].txt,2023,Nobody saw what Tkachuk did RIGHT here...,pl18MUpyQ8U,2023-06-09
03_Reference/transcripts/20230611-fd3r6Clpx3c.txt,03_Reference/transcripts/2023/This was just CRAZY to see [fd3r6Clpx3c].txt,2023,This was just CRAZY to see....,fd3r6Clpx3c,2023-06-11
03_Reference/transcripts/20230614-c-4lvUYEBuw.txt,03_Reference/transcripts/2023/Kessel is an absolute LEGEND for this interview [c-4lvUYEBuw].txt,2023,Kessel is an absolute LEGEND for this interview...,c-4lvUYEBuw,2023-06-14
